,time,lat,lon,pressure,temperature,salinity,doxy,chla,bbp700
132322,2023-03-15 05:52:56.000006,18.355539,66.891891,336.47,13.903254,35.669163,2.7680433,0.0792,0.0007445951
132334,2023-03-15 05:52:56.000006,18.355539,66.891891,359.44,13.715066,35.68711,2.7873464,0.0864,0.0006681627
132345,2023-03-15 05:52:56.000006,18.355539,66.891891,379.65,13.4922495,35.675285,2.7983377,0.0792,0.00066795456
132356,2023-03-15 05:52:56.000006,18.355539,66.891891,399.51,13.238955,35.643986,2.8195071,0.0792,0.00060426217
132382,2023-03-15 05:52:56.000006,18.355539,66.891891,448.25,12.880702,35.64906,2.861803,0.0792,0.00045146904
132408,2023-03-15 05:52:56.000006,18.355539,66.891891,499.63,12.642682,35.66748,2.8979034,0.0864,0.0004257624
132432,2023-03-15 05:52:56.000006,18.355539,66.891891,544.77,12.477682,35.695686,2.9337344,0.0864,0.0003874462
132460,2023-03-15 05:52:56.000006,18.355539,66.891891,599.41,11.982682,35.651867,3.0056608,0.0792,0.0003234519
132486,2023-03-15 05:52:56.000006,18.355539,66.891891,649.19,11.726064,35.66291,3.1108685,0.0936,0.00032311946
132512,2023-03-15 05:52:56.000006,18.355539,66.891891,699.47,11.275738,35.61597,3.3882966,0.0936,0.0002845856
132537,2023-03-15 05:52:56.000006,18.355539,66.891891,746.87,10.852842,35.57707,3.663974,0.0936,0.00032223636
132564,2023-03-15 05:52:56.000006,18.355539,66.891891,799.6,10.482618,35.541496,3.914722,0.0792,0.00037265354
132590,2023-03-15 05:52:56.000006,18.355539,66.891891,849.64,10.234341,35.532917,3.9481382,0.0792,0.00033424958
132614,2023-03-15 05:52:56.000006,18.355539,66.891891,895.78,9.891203,35.49939,4.5641446,0.1008,0.00039736458
132642,2023-03-15 05:52:56.000006,18.355539,66.891891,949.58,9.425983,35.455124,6.702813,0.072,0.00042222606
132668,2023-03-15 05:52:56.000006,18.355539,66.891891,999.39,9.090979,35.425426,8.234518,0.0864,0.0004345249
132694,2023-03-15 05:52:56.000006,18.355539,66.891891,1049.55,8.725265,35.393127,8.486713,0.072,0.0004467663
132720,2023-03-15 05:52:56.000006,18.355539,66.891891,1099.52,8.266456,35.34119,10.786373,0.1008,0.0004081084
132745,2023-03-15 05:52:56.000006,18.355539,66.891891,1147.96,8.013441,35.31484,12.636954,0.0864,0.00040779088
132772,2023-03-15 05:52:56.000006,18.355539,66.891891,1199.61,7.5859017,35.262222,16.343172,0.1008,0.00043264852
132798,2023-03-15 05:52:56.000006,18.355539,66.891891,1249.87,7.3358955,35.236,19.429905,0.0936,0.00039421688
132822,2023-03-15 05:52:56.000006,18.355539,66.891891,1295.52,6.9763083,35.20033,23.422998,0.0936,0.00040642396
132850,2023-03-15 05:52:56.000006,18.355539,66.891891,1349.55,6.653731,35.172478,26.388752,0.0864,0.0003932599
132875,2023-03-15 05:52:56.000006,18.355539,66.891891,1397.38,6.368758,35.146767,29.526953,0.0864,0.00040553967
132927,2023-03-15 05:52:56.000006,18.355539,66.891891,1499.4,5.7306137,35.08224,42.14192,0.0864,0.00040459816
132978,2023-03-15 05:52:56.000006,18.355539,66.891891,1599.67,5.148504,35.028816,53.26647,0.0792,0.00039098773
133028,2023-03-15 05:52:56.000006,18.355539,66.891891,1697.81,4.45979,34.965645,68.976685,0.0864,0.00036445688
133079,2023-03-15 05:52:56.000006,18.355539,66.891891,1796.78,3.9328902,34.918728,82.84565,0.072,0.00036356563
133131,2023-03-15 05:52:56.000006,18.355539,66.891891,1899.66,3.556001,34.88396,95.86574,0.0792,0.0003628994
133176,2023-03-15 05:52:56.000006,18.355539,66.891891,1992.77,3.2981,34.863,101.208435,0.0792,0.00034974123
133185,2023-03-25 06:05:06.999984,17.998785,66.741875,9.51,27.808645,35.6233,230.49297,0.0864,0.00073845166
133188,2023-03-25 06:05:06.999984,17.998785,66.741875,12.04,27.802952,35.62371,230.39069,0.0936,0.00073844916
133192,2023-03-25 06:05:06.999984,17.998785,66.741875,19.18,27.767612,35.631706,229.9307,0.1512,0.000979725
133196,2023-03-25 06:05:06.999984,17.998785,66.741875,24.83,27.478369,35.661377,228.92145,0.2016,0.00083997496
133199,2023-03-25 06:05:06.999984,17.998785,66.741875,29.05,27.241959,35.69128,224.29555,0.252,0.00089071627
133203,2023-03-25 06:05:06.999984,17.998785,66.741875,34.82,26.877851,35.744766,211.04678,1.08,0.0010682977
133206,2023-03-25 06:05:06.999984,17.998785,66.741875,39.2,26.751534,35.783333,201.02809,1.0296,0.0011317761
133210,2023-03-25 06:05:06.999984,17.998785,66.741875,44.23,26.3786,35.79417,171.6389,1.1808,0.0014365497
133213,2023-03-25 06:05:06.999984,17.998785,66.741875,49.89,25.835766,35.73958,133.98416,0.8712,0.00094132207
133217,2023-03-25 06:05:06.999984,17.998785,66.741875,55.77,25.045881,35.62384,92.98409,0.5832,0.0006620888
133225,2023-03-25 06:05:06.999984,17.998785,66.741875,68.39,24.051317,35.55626,70.88805,0.1512,0.00050968997
133231,2023-03-25 06:05:06.999984,17.998785,66.741875,79.36,24.153227,35.90517,150.00421,0.1152,0.0004326813
133236,2023-03-25 06:05:06.999984,17.998785,66.741875,87.92,24.45484,36.083153,151.01247,0.1152,0.00036886916
133242,2023-03-25 06:05:06.999984,17.998785,66.741875,96.89,24.116505,36.0553,124.48056,0.072,0.00038151344
133249,2023-03-25 06:05:06.999984,17.998785,66.741875,108.19,23.44175,35.987324,136.60394,0.0576,0.00033074254
133254,2023-03-25 06:05:06.999984,17.998785,66.741875,117.66,23.215725,36.062527,134.95927,0.0648,0.00040670682
133261,2023-03-25 06:05:06.999984,17.998785,66.741875,129.73,22.763588,36.038536,87.76283,0.0504,0.0003939463
133267,2023-03-25 06:05:06.999984,17.998785,66.741875,138.74,22.03876,35.95712,46.94603,0.0576,0.00038116335
133273,2023-03-25 06:05:06.999984,17.998785,66.741875,149.63,20.739141,35.73612,13.967113,0.0504,0.000317606
133277,2023-03-25 06:05:06.999984,17.998785,66.741875,155.52,20.060392,35.630287,8.01324,0.0576,0.00031750672
133285,2023-03-25 06:05:06.999984,17.998785,66.741875,169.62,19.863796,35.813316,2.8185618,0.0576,0.00025350793
133291,2023-03-25 06:05:06.999984,17.998785,66.741875,179.04,19.180172,35.790512,2.586841,0.072,0.0003801876
133297,2023-03-25 06:05:06.999984,17.998785,66.741875,188.04,18.311848,35.75129,2.5104039,0.0648,0.0005194769
133303,2023-03-25 06:05:06.999984,17.998785,66.741875,199.66,17.144264,35.602245,2.5805237,0.0648,0.0006586619
133314,2023-03-25 06:05:06.999984,17.998785,66.741875,219.55,16.48928,35.678432,2.6213732,0.0792,0.00079769007
133323,2023-03-25 06:05:06.999984,17.998785,66.741875,235.12,16.388464,35.762016,2.6158884,0.0864,0.0007974224
133335,2023-03-25 06:05:06.999984,17.998785,66.741875,256.67,15.900361,35.802704,2.6261806,0.0864,0.00082230766
133347,2023-03-25 06:05:06.999984,17.998785,66.741875,279.89,14.683514,35.675846,2.6887689,0.0936,0.00077071885
133358,2023-03-25 06:05:06.999984,17.998785,66.741875,298.36,14.234828,35.626545,2.7346983,0.0864,0.0007704108
133369,2023-03-25 06:05:06.999984,17.998785,66.741875,319.51,13.966862,35.628593,2.7588336,0.0936,0.0006685505
133380,2023-03-25 06:05:06.999984,17.998785,66.741875,339.54,13.7460785,35.6383,2.7775593,0.0936,0.00064290664
133391,2023-03-25 06:05:06.999984,17.998785,66.741875,358.24,13.660589,35.66447,2.7815883,0.0864,0.0006300556
133401,2023-03-25 06:05:06.999984,17.998785,66.741875,376.36,13.602683,35.688473,2.7928405,0.0936,0.000591844
133413,2023-03-25 06:05:06.999984,17.998785,66.741875,399.65,13.461747,35.695663,2.7981293,0.0936,0.0005662851
133439,2023-03-25 06:05:06.999984,17.998785,66.741875,449.64,13.023735,35.717278,2.855952,0.0864,0.0004641618
133465,2023-03-25 06:05:06.999984,17.998785,66.741875,499.33,12.672936,35.70098,3.1048768,0.0864,0.00040031326
133491,2023-03-25 06:05:06.999984,17.998785,66.741875,549.5,12.275308,35.678677,2.9846158,0.0864,0.00033642972
133517,2023-03-25 06:05:06.999984,17.998785,66.741875,599.22,12.020362,35.672043,3.01325,0.0792,0.0007171412
133543,2023-03-25 06:05:06.999984,17.998785,66.741875,649.73,11.60314,35.62788,3.1458378,0.0864,0.00032305697
133569,2023-03-25 06:05:06.999984,17.998785,66.741875,699.46,11.420299,35.63957,3.2987041,0.0864,0.00029740485
133595,2023-03-25 06:05:06.999984,17.998785,66.741875,749.38,10.937269,35.58532,3.593889,0.072,0.00030963327
133621,2023-03-25 06:05:06.999984,17.998785,66.741875,799.72,10.437477,35.539997,3.9449189,0.0792,0.0003598954
133645,2023-03-25 06:05:06.999984,17.998785,66.741875,845.81,10.060728,35.50189,4.155798,0.0864,0.0003721918
133673,2023-03-25 06:05:06.999984,17.998785,66.741875,899.59,9.742126,35.48643,4.927608,0.0864,0.00040988871
133699,2023-03-25 06:05:06.999984,17.998785,66.741875,949.42,9.409167,35.45303,6.2084656,0.0936,0.00038410648
133724,2023-03-25 06:05:06.999984,17.998785,66.741875,997.61,9.028501,35.41742,8.318633,0.0864,0.0004217501
133751,2023-03-25 06:05:06.999984,17.998785,66.741875,1049.57,8.710371,35.390682,8.554735,0.0936,0.00038325373
133777,2023-03-25 06:05:06.999984,17.998785,66.741875,1099.31,8.305339,35.342888,10.896252,0.0936,0.00042087297
133803,2023-03-25 06:05:06.999984,17.998785,66.741875,1148.54,7.930268,35.302593,13.110044,0.1008,0.0004076908
133829,2023-03-25 06:05:06.999984,17.998785,66.741875,1199.45,7.601603,35.26477,16.324026,0.0864,0.00039456834
133855,2023-03-25 06:05:06.999984,17.998785,66.741875,1249.88,7.234847,35.231377,19.171177,0.0864,0.00041946242
133881,2023-03-25 06:05:06.999984,17.998785,66.741875,1299.33,6.8944435,35.194103,23.339813,0.0864,0.00039360282
133907,2023-03-25 06:05:06.999984,17.998785,66.741875,1349.86,6.6416125,35.17513,25.541626,0.0864,0.00040593164
133932,2023-03-25 06:05:06.999984,17.998785,66.741875,1397.15,6.316025,35.142025,31.233593,0.1008,0.00036736115
133984,2023-03-25 06:05:06.999984,17.998785,66.741875,1499.38,5.5226636,35.061577,45.950455,0.0936,0.00036617363
134035,2023-03-25 06:05:06.999984,17.998785,66.741875,1599.43,5.008927,35.017864,55.121937,0.0864,0.0013178427
134086,2023-03-25 06:05:06.999984,17.998785,66.741875,1699.71,4.4351683,34.964928,68.72821,0.0936,0.00038981697
134137,2023-03-25 06:05:06.999984,17.998785,66.741875,1799.24,3.863534,34.913593,84.94959,0.0792,0.00037613904
134188,2023-03-25 06:05:06.999984,17.998785,66.741875,1899.51,3.537381,34.885574,94.38076,0.0864,0.00032476694
134235,2023-03-25 06:05:06.999984,17.998785,66.741875,1996.57,3.2477,34.8605,102.486595,0.0792,0.000387745
134243,2023-04-04 06:03:44.999986,17.497835,66.417679,8.53,28.131866,35.809006,230.81705,0.0648,0.0006745289
134246,2023-04-04 06:03:44.999986,17.497835,66.417679,13.63,28.115534,35.80779,230.50708,0.0864,0.0007380346
134250,2023-04-04 06:03:44.999986,17.497835,66.417679,19.26,28.087189,35.805,230.30443,0.0936,0.0008015387
134254,2023-04-04 06:03:44.999986,17.497835,66.417679,24.68,27.931355,35.79723,230.82953,0.144,0.0008142642
134256,2023-04-04 06:03:44.999986,17.497835,66.417679,27.31,27.830732,35.79538,230.92926,0.1224,0.0008142738
134260,2023-04-04 06:03:44.999986,17.497835,66.417679,33.69,27.651558,35.80034,227.40959,0.18,0.00083966716
134264,2023-04-04 06:03:44.999986,17.497835,66.417679,39.13,27.592678,35.886955,214.76865,0.2304,0.0008649195
134268,2023-04-04 06:03:44.999986,17.497835,66.417679,44.53,26.903479,36.061058,192.89345,1.152,0.0011311527
134271,2023-04-04 06:03:44.999986,17.497835,66.417679,49.72,26.3191,36.065502,173.85806,0.9216,0.00096603454
134277,2023-04-04 06:03:44.999986,17.497835,66.417679,59.65,25.7457,36.132484,172.37314,0.612,0.0006483466
134281,2023-04-04 06:03:44.999986,17.497835,66.417679,65.91,25.842562,36.250214,171.2391,0.4824,0.0006099936
134289,2023-04-04 06:03:44.999986,17.497835,66.417679,78.04,24.960276,36.15677,117.54867,0.2232,0.0005212179
134295,2023-04-04 06:03:44.999986,17.497835,66.417679,88.36,23.68846,35.98129,72.95687,0.1152,0.00040702283
134300,2023-04-04 06:03:44.999986,17.497835,66.417679,97.27,22.780525,35.843227,51.427578,0.1224,0.0006864566
134304,2023-04-04 06:03:44.999986,17.497835,66.417679,104.0,22.503187,35.821278,45.2591,0.1152,0.00035623193
134313,2023-04-04 06:03:44.999986,17.497835,66.417679,119.16,22.22422,35.954826,61.494026,0.0576,0.00036853665
134318,2023-04-04 06:03:44.999986,17.497835,66.417679,126.89,21.742104,35.901073,30.90318,0.0576,0.00034308835
134324,2023-04-04 06:03:44.999986,17.497835,66.417679,137.16,21.195517,35.947285,19.37604,0.0576,0.0003808527
134331,2023-04-04 06:03:44.999986,17.497835,66.417679,149.02,20.332708,35.891903,5.7855062,0.0504,0.00030437112
134336,2023-04-04 06:03:44.999986,17.497835,66.417679,157.56,19.6378,35.849983,3.0401313,0.0576,0.00025329404
134343,2023-04-04 06:03:44.999986,17.497835,66.417679,168.45,18.2019,35.68241,2.5629787,0.0504,0.00044331193
134349,2023-04-04 06:03:44.999986,17.497835,66.417679,179.27,17.757433,35.68807,2.5401165,0.072,0.00048110314
134353,2023-04-04 06:03:44.999986,17.497835,66.417679,184.17,17.76862,35.759834,2.5565283,0.0648,0.0005444441
134359,2023-04-04 06:03:44.999986,17.497835,66.417679,195.18,17.498562,35.768288,2.5521212,0.0792,0.0007093439
134372,2023-04-04 06:03:44.999986,17.497835,66.417679,219.76,15.814375,35.73004,2.615638,0.0864,0.0007335175
134381,2023-04-04 06:03:44.999986,17.497835,66.417679,234.67,15.46505,35.707115,2.6161165,0.1008,0.0007586777
134394,2023-04-04 06:03:44.999986,17.497835,66.417679,258.76,14.767636,35.6794,2.6782787,0.0936,0.0007835092
134405,2023-04-04 06:03:44.999986,17.497835,66.417679,279.75,14.301025,35.65261,2.701355,0.0864,0.00080852694
134416,2023-04-04 06:03:44.999986,17.497835,66.417679,298.99,14.04685,35.65065,2.7278569,0.0864,0.0007193776
134427,2023-04-04 06:03:44.999986,17.497835,66.417679,319.44,13.761033,35.63333,2.7638724,0.0864,0.0006810458
134437,2023-04-04 06:03:44.999986,17.497835,66.417679,337.58,13.586429,35.63769,2.7829072,0.0864,0.0005919403
134449,2023-04-04 06:03:44.999986,17.497835,66.417679,359.32,13.3955555,35.64603,2.790502,0.072,0.000604428
134460,2023-04-04 06:03:44.999986,17.497835,66.417679,378.75,13.235983,35.64465,2.8130438,0.0792,0.00052806095
134470,2023-04-04 06:03:44.999986,17.497835,66.417679,397.22,13.077961,35.639957,2.837291,0.0792,0.00046440473
134497,2023-04-04 06:03:44.999986,17.497835,66.417679,449.86,12.741724,35.637737,2.9017434,0.072,0.00042594524
134523,2023-04-04 06:03:44.999986,17.497835,66.417679,499.09,12.610689,35.675865,2.9130206,0.0936,0.00038762623
134549,2023-04-04 06:03:44.999986,17.497835,66.417679,549.41,12.406611,35.69562,2.951778,0.0792,0.00041273382
134574,2023-04-04 06:03:44.999986,17.497835,66.417679,597.81,12.028274,35.661617,2.9835863,0.0864,0.00033617805
134601,2023-04-04 06:03:44.999986,17.497835,66.417679,649.43,11.619158,35.628513,3.0651193,0.0936,0.0005643695
134627,2023-04-04 06:03:44.999986,17.497835,66.417679,699.4,11.163642,35.592476,3.336065,0.0864,0.00028450048
134653,2023-04-04 06:03:44.999986,17.497835,66.417679,749.58,10.860794,35.57859,3.5413704,0.0864,0.00029685418
134679,2023-04-04 06:03:44.999986,17.497835,66.417679,799.41,10.539464,35.553238,3.6723425,0.0936,0.00030920256
134705,2023-04-04 06:03:44.999986,17.497835,66.417679,848.52,10.24633,35.533405,3.9032595,0.0864,0.00032155743
134730,2023-04-04 06:03:44.999986,17.497835,66.417679,897.11,9.837466,35.496376,4.666377,0.0936,0.0003973059
134757,2023-04-04 06:03:44.999986,17.497835,66.417679,949.64,9.359745,35.449875,6.9935308,0.0864,0.00043484825
134783,2023-04-04 06:03:44.999986,17.497835,66.417679,998.62,9.024965,35.41723,7.967559,0.0864,0.0006249412
134809,2023-04-04 06:03:44.999986,17.497835,66.417679,1048.4,8.626613,35.381737,8.68946,0.0936,0.0004466534
134835,2023-04-04 06:03:44.999986,17.497835,66.417679,1099.76,8.107348,35.32059,11.5496235,0.0936,0.00040791772
134861,2023-04-04 06:03:44.999986,17.497835,66.417679,1149.46,7.6315355,35.269283,16.136528,0.1008,0.0003819047
134887,2023-04-04 06:03:44.999986,17.497835,66.417679,1199.46,7.3729644,35.24366,19.181196,0.0936,0.00041965971
134913,2023-04-04 06:03:44.999986,17.497835,66.417679,1248.6,7.0822945,35.21503,22.226982,0.0936,0.00039386205
134939,2023-04-04 06:03:44.999986,17.497835,66.417679,1299.21,6.7537417,35.180138,25.938095,0.0864,0.00038070595
134965,2023-04-04 06:03:44.999986,17.497835,66.417679,1349.7,6.3474383,35.139538,31.875542,0.0864,0.0003928181
134991,2023-04-04 06:03:44.999986,17.497835,66.417679,1399.86,6.07086,35.11692,35.964897,0.0864,0.00035430273
135042,2023-04-04 06:03:44.999986,17.497835,66.417679,1499.7,5.4065795,35.053238,48.538216,0.0864,0.0003786911
135093,2023-04-04 06:03:44.999986,17.497835,66.417679,1599.41,4.8194304,34.998905,60.38173,0.0936,0.0003777512
135141,2023-04-04 06:03:44.999986,17.497835,66.417679,1693.39,4.35404,34.957355,71.78073,0.0792,0.00037697752
135194,2023-04-04 06:03:44.999986,17.497835,66.417679,1796.92,3.8416278,34.911232,86.07836,0.0792,0.0003507007
135246,2023-04-04 06:03:44.999986,17.497835,66.417679,1899.52,3.4013379,34.873543,99.01154,0.0792,0.0003626239
135291,2023-04-04 06:03:44.999986,17.497835,66.417679,1992.62,3.1133,34.8504,105.9909,0.0792,0.0003366976
135300,2023-04-14 06:03:14.999988,16.973803,66.185921,9.14,28.533016,36.48664,231.92955,0.144,0.0012064175
135304,2023-04-14 06:03:14.999988,16.973803,66.185921,14.28,28.523792,36.490723,232.18118,0.1512,0.0009143143
135307,2023-04-14 06:03:14.999988,16.973803,66.185921,18.39,28.478548,36.521656,233.79286,0.1944,0.0009396299
135310,2023-04-14 06:03:14.999988,16.973803,66.185921,23.11,28.357912,36.54939,233.70123,0.2592,0.00091420027
135314,2023-04-14 06:03:14.999988,16.973803,66.185921,29.97,28.037,36.5175,226.61061,0.9144,0.0011047784
135316,2023-04-14 06:03:14.999988,16.973803,66.185921,33.63,27.078747,36.303852,227.07188,1.2672,0.0010799177
135320,2023-04-14 06:03:14.999988,16.973803,66.185921,39.36,27.316273,36.580467,239.80609,0.792,0.0009903574
135331,2023-04-14 06:03:14.999988,16.973803,66.185921,59.2,25.707064,36.428272,210.24347,0.396,0.0006477243
135337,2023-04-14 06:03:14.999988,16.973803,66.185921,68.57,24.435022,36.41104,150.48308,0.1152,0.0004697488
135342,2023-04-14 06:03:14.999988,16.973803,66.185921,77.6,23.733374,36.230667,112.36643,0.108,0.0004191754
135349,2023-04-14 06:03:14.999988,16.973803,66.185921,89.74,22.167091,35.778522,53.18552,0.072,0.00036892114
135355,2023-04-14 06:03:14.999988,16.973803,66.185921,99.87,21.187714,35.71128,24.484594,0.0576,0.00030516295
135361,2023-04-14 06:03:14.999988,16.973803,66.185921,108.67,20.96203,35.697834,21.430288,0.0504,0.00030509435
135372,2023-04-14 06:03:14.999988,16.973803,66.185921,129.3,20.386337,35.864017,3.2273884,0.0576,0.00030428957
135378,2023-04-14 06:03:14.999988,16.973803,66.185921,139.07,19.262003,35.761063,2.5399213,0.0504,0.0003295005
135381,2023-04-14 06:03:14.999988,16.973803,66.185921,143.03,19.143503,35.78616,2.4949255,0.0576,0.0003166588
135387,2023-04-14 06:03:14.999988,16.973803,66.185921,154.05,18.8057,35.7951,2.5143852,0.0576,0.00037992932
135395,2023-04-14 06:03:14.999988,16.973803,66.185921,169.53,17.359518,35.73701,2.5570092,0.0792,0.0006457497
135400,2023-04-14 06:03:14.999988,16.973803,66.185921,177.49,16.794765,35.714855,2.5746489,0.0936,0.00073432486
135422,2023-04-14 06:03:14.999988,16.973803,66.185921,219.09,15.795228,35.69704,2.6342316,0.0792,0.00072085235
135433,2023-04-14 06:03:14.999988,16.973803,66.185921,239.57,15.141176,35.746025,2.6596484,0.0936,0.0007201969
135444,2023-04-14 06:03:14.999988,16.973803,66.185921,258.44,14.857736,35.753124,2.662643,0.1008,0.00073261856
135447,2023-04-14 06:03:14.999988,16.973803,66.185921,263.88,14.816336,35.74615,2.681693,0.1008,0.00069450383
135466,2023-04-14 06:03:14.999988,16.973803,66.185921,299.49,14.166138,35.702034,2.7514691,0.0936,0.00068127376
135476,2023-04-14 06:03:14.999988,16.973803,66.185921,316.84,14.299841,35.816242,2.7333024,0.0864,0.0006430441
135488,2023-04-14 06:03:14.999988,16.973803,66.185921,338.08,14.11994,35.826538,2.7448444,0.0864,0.00063014677
135499,2023-04-14 06:03:14.999988,16.973803,66.185921,359.53,13.851866,35.800415,2.7623718,0.0864,0.00064264523
135509,2023-04-14 06:03:14.999988,16.973803,66.185921,377.06,13.5373125,35.759026,2.783084,0.0792,0.0005408084
